id,geo_lat,geo_lon,lat,long,crash_count
363,39.77293016363786,-105.01469732187424,39.77293016363786,-105.01469732187424,0
364,39.772917481350646,-105.01354586110764,39.772917481350646,-105.01354586110764,3
365,39.77292547643929,-105.01240015909995,39.77292547643929,-105.01240015909995,0
366,39.77293422894352,-105.0099994776142,39.77293422894352,-105.0099994776142,1
367,39.77293270926276,-105.00880703941523,39.77293270926276,-105.00880703941523,2
368,39.77293578645382,-105.00763796203687,39.77293578645382,-105.00763796203687,1
369,39.76934985180375,-105.05092657306818,39.76934985180375,-105.05092657306818,4
370,39.7693658291486,-105.04977597396268,39.7693658291486,-105.04977597396268,5
371,39.769369829597835,-105.04866053334221,39.769369829597835,-105.04866053334221,20
372,39.7693753010757,-105.0474527089811,39.7693753010757,-105.0474527089811,15
373,39.76937461979124,-105.04629023767278,39.76937461979124,-105.04629023767278,12
374,39.76936836269833,-105.04514885563769,39.76936836269833,-105.04514885563769,5
375,39.769388831082495,-105.04287816283804,39.769388831082495,-105.04287816283804,4
376,39.76944603512535,-105.04169052301474,39.76944603512535,-105.04169052301474,7
377,39.76945647385256,-105.04050251796637,39.76945647385256,-105.04050251796637,5
378,39.7694759533899,-105.03815927433989,39.7694759533899,-105.03815927433989,11
379,39.76951371456863,-105.03700239778647,39.76951371456863,-105.03700239778647,5
380,39.76953466314681,-105.03583031461739,39.76953466314681,-105.03583031461739,6
381,39.76952575206974,-105.03308547521593,39.76952575206974,-105.03308547521593,8
382,39.76947544035363,-105.03231508983824,39.76947544035363,-105.03231508983824,4
383,39.769344532323785,-105.02762104980349,39.769344532323785,-105.02762104980349,13
384,39.76926439104738,-105.0236269303677,39.76926439104738,-105.0236269303677,5
385,39.76929179336984,-105.02290293031375,39.76929179336984,-105.02290293031375,13
386,39.769278688886914,-105.02206822973905,39.769278688886914,-105.02206822973905,4
387,39.76928342857522,-105.02054183632141,39.76928342857522,-105.02054183632141,20
388,39.76928156326794,-105.01897491309907,39.76928156326794,-105.01897491309907,6
389,39.76928465881759,-105.01743693613835,39.76928465881759,-105.01743693613835,16
390,39.769306504742396,-105.01470677624037,39.769306504742396,-105.01470677624037,4
391,39.76928005669509,-105.01280353739119,39.76928005669509,-105.01280353739119,3
392,39.76927617298384,-105.0096283912495,39.76927617298384,-105.0096283912495,9
393,39.76929523789575,-105.0080384559319,39.76929523789575,-105.0080384559319,21
394,39.76571050952809,-105.05262720562523,39.76571050952809,-105.05262720562523,1
395,39.765721554397246,-105.05070418331766,39.765721554397246,-105.05070418331766,1
396,39.76572853803385,-105.04878242280603,39.76572853803385,-105.04878242280603,3
397,39.76573459772973,-105.04685981876892,39.76573459772973,-105.04685981876892,1
398,39.765742961114086,-105.04494882297526,39.765742961114086,-105.04494882297526,4
399,39.76575483794558,-105.04285558466367,39.76575483794558,-105.04285558466367,2
400,39.76576632276614,-105.04167998900296,39.76576632276614,-105.04167998900296,0
401,39.76577128074972,-105.04050078991142,39.76577128074972,-105.04050078991142,2
402,39.76580410317062,-105.03814899661366,39.76580410317062,-105.03814899661366,4
403,39.765815301225814,-105.03698411097605,39.765815301225814,-105.03698411097605,0
404,39.765823196620026,-105.03579803785604,39.765823196620026,-105.03579803785604,0
405,39.765634091307426,-105.0322995266723,39.765634091307426,-105.0322995266723,3
406,39.76558188770164,-105.027602761036,39.76558188770164,-105.027602761036,6
407,39.765630972947775,-105.02362457723925,39.765630972947775,-105.02362457723925,4
408,39.76563024218791,-105.0220777844302,39.76563024218791,-105.0220777844302,0
409,39.76563291892558,-105.02052181210804,39.76563291892558,-105.02052181210804,3
410,39.76563428305019,-105.01897744120747,39.76563428305019,-105.01897744120747,8
411,39.765645357235606,-105.01742422858148,39.765645357235606,-105.01742422858148,2
412,39.765646501228,-105.01437328873989,39.765646501228,-105.01437328873989,2
413,39.765639905537256,-105.01279450621054,39.765639905537256,-105.01279450621054,2
414,39.765649950973625,-105.00961900051098,39.765649950973625,-105.00961900051098,6
415,39.76565061229379,-105.0080368511303,39.76565061229379,-105.0080368511303,2
416,39.762099588921686,-105.05261250767472,39.762099588921686,-105.05261250767472,1
417,39.762080516969775,-105.05208880636484,39.762080516969775,-105.05208880636484,0
418,39.762091661394784,-105.05091076477335,39.762091661394784,-105.05091076477335,0
419,39.76211033159299,-105.04876126228413,39.76211033159299,-105.04876126228413,4
420,39.76211754800399,-105.04686024664508,39.76211754800399,-105.04686024664508,0
421,39.76210059307185,-105.04635800644819,39.76210059307185,-105.04635800644819,3
422,39.76211367114831,-105.04494277976904,39.76211367114831,-105.04494277976904,0
423,39.76211667635339,-105.04283745676157,39.76211667635339,-105.04283745676157,4
424,39.762125657710925,-105.04166147505158,39.762125657710925,-105.04166147505158,2
425,39.762122384678285,-105.04049231296828,39.762122384678285,-105.04049231296828,5
426,39.76212322921651,-105.0381554241914,39.76212322921651,-105.0381554241914,5
427,39.76212965369212,-105.03696778106453,39.76212965369212,-105.03696778106453,7
428,39.762135253747545,-105.0357782596189,39.762135253747545,-105.0357782596189,5
429,39.76212952714705,-105.03227290324097,39.76212952714705,-105.03227290324097,9
430,39.762103934677356,-105.02889444619689,39.762103934677356,-105.02889444619689,39
431,39.76273731174553,-105.02765585314702,39.76273731174553,-105.02765585314702,2
432,39.76201652410335,-105.02361470682435,39.76201652410335,-105.02361470682435,7
433,39.762012214593895,-105.02291634469286,39.762012214593895,-105.02291634469286,6
434,39.76202248907064,-105.02052191341653,39.76202248907064,-105.02052191341653,8
435,39.76202845956684,-105.01897992656828,39.76202845956684,-105.01897992656828,8
436,39.76201278731597,-105.01819724474274,39.76201278731597,-105.01819724474274,2
437,39.76202536048245,-105.01437320946596,39.76202536048245,-105.01437320946596,8
438,39.76203414445418,-105.01279482131004,39.76203414445418,-105.01279482131004,10
439,39.76204666818601,-105.00960117273137,39.76204666818601,-105.00960117273137,13
440,39.762052574810006,-105.0080278490155,39.762052574810006,-105.0080278490155,4
441,39.76028888907225,-105.05209494918738,39.76028888907225,-105.05209494918738,0
442,39.76029017495025,-105.0509161424077,39.76029017495025,-105.0509161424077,0
443,39.76029947412255,-105.04869657370834,39.76029947412255,-105.04869657370834,0
444,39.76031441458768,-105.0463516117321,39.76031441458768,-105.0463516117321,0
445,39.7603114018854,-105.0428456349069,39.7603114018854,-105.0428456349069,0
446,39.76031689358457,-105.04167910640489,39.76031689358457,-105.04167910640489,0
447,39.760320112461656,-105.04049936368276,39.760320112461656,-105.04049936368276,0
448,39.76032837281174,-105.03698321735271,39.76032837281174,-105.03698321735271,0
449,39.76032964957117,-105.03228557439647,39.76032964957117,-105.03228557439647,2
450,39.76029937710756,-105.02817754825882,39.76029937710756,-105.02817754825882,0
451,39.759649552253684,-105.01315950660685,39.759649552253684,-105.01315950660685,12
